"cefalea","escalofrio","hiporexia","odinofagia","exantema","prurito","vomito","altconciencia","edemapar","hepatomeg","rinorrea","hemo","bayes","enfer","san","alpha","beta","hemo.pos.D","hemo.neg.D","hemo.pos.ND","hemo.neg.ND","alpha.secu.1","beta.secu.1","alpha.secu.2","beta.secu.2","bayes.secu.pos","bayes.secu.neg"
0,1,0,0,0,1,0,1,0,1,0,1,0.491628456052626,0,0,1,1,0,0,0,0,1,1,1,1,0.491275198246335,0.4783356985634
0,1,0,0,0,1,0,1,0,1,0,0,0.507331679933472,0,0,1,1,0,0,0,0,1,1,1,1,0.534882294049224,0.48669659383658
0,1,0,0,0,1,0,1,0,0,1,1,0.502591100760503,0,0,1,1,0,0,0,0,1,1,1,1,0.491591261013672,0.489291747340362
0,1,0,0,0,1,0,1,0,0,1,0,0.494839097761549,0,0,1,1,0,0,0,0,1,1,1,1,0.495874354973172,0.480173672678365
0,1,0,0,0,1,0,1,0,0,0,1,0.494101954042679,0,0,1,1,0,0,0,0,1,1,1,1,0.49089274397446,0.502395098210438
0,1,0,0,0,1,0,1,0,0,0,0,0.499585749755613,0,0,1,1,0,0,0,0,1,1,1,1,0.508992562714993,0.512193748943004
0,1,0,0,0,1,0,0,1,1,1,1,0.503717942409916,0,0,1,1,0,0,0,0,1,1,1,1,0.51842143038138,0.488331452086407
0,1,0,0,0,1,0,0,1,1,1,0,0.491194314186927,0,0,1,1,0,0,0,0,1,1,1,1,0.491275395514105,0.476645900230512
0,1,0,0,0,1,0,0,1,1,0,1,0.498920714290347,0,0,1,1,0,0,0,0,1,1,1,1,0.503562559223185,0.493224013054407
0,1,0,0,0,1,0,0,1,1,0,0,0.502240826567635,0,0,1,1,0,0,0,0,1,1,1,1,0.494102415849598,0.518492982584712
0,1,0,0,0,1,0,0,1,0,1,1,0.50321021448425,0,0,1,1,0,0,0,0,1,1,1,1,0.495829299667954,0.495419126545629
0,1,0,0,0,1,0,0,1,0,1,0,0.49113227921119,0,0,1,1,0,0,0,0,1,1,1,1,0.494658234289532,0.490926352788253
0,1,0,0,0,1,0,0,1,0,0,1,0.499183762789238,0,0,1,1,0,0,0,0,1,1,1,1,0.493485604062627,0.492189193562416
0,1,0,0,0,1,0,0,1,0,0,0,0.50154764180677,0,0,1,1,0,0,0,0,1,1,1,1,0.501022489495681,0.490018196247271
0,1,0,0,0,1,0,0,0,1,1,1,0.497391554787522,0,0,1,1,0,0,0,0,1,1,1,1,0.484857337129407,0.489191696298256
0,1,0,0,0,1,0,0,0,1,1,0,0.49344798825914,0,0,1,1,0,0,0,0,1,1,1,1,0.510075146038526,0.493707311177713
0,1,0,0,0,1,0,0,0,1,0,1,0.503043353310553,0,0,1,1,0,0,0,0,1,1,1,1,0.484061650308628,0.513784967320825
0,1,0,0,0,1,0,0,0,1,0,0,0.519056355678942,0,0,1,1,0,0,0,0,1,1,1,1,0.51139945096721,0.528592156225758
0,1,0,0,0,1,0,0,0,0,1,1,0.514100428089034,0,0,1,1,0,0,0,0,1,1,1,1,0.507337675302109,0.50095696773018
0,1,0,0,0,1,0,0,0,0,1,0,0.511493292918894,0,0,1,1,0,0,0,0,1,1,1,1,0.517377530347244,0.521486584879144
0,1,0,0,0,1,0,0,0,0,0,1,0.490903777559754,0,0,1,1,0,0,0,0,1,1,1,1,0.493197695562394,0.469663147191596
0,1,0,0,0,1,0,0,0,0,0,0,0.503056526693748,0,0,1,1,0,0,0,0,1,1,1,1,0.508865915073123,0.51168455675346
0,1,0,0,0,0,1,1,1,1,1,1,0.504100899122423,0,0,1,1,0,0,0,0,1,1,1,1,0.500434882710912,0.501673917817846
0,1,0,0,0,0,1,1,1,1,1,0,0.512155387024162,0,0,1,1,0,0,0,0,1,1,1,1,0.50340444851879,0.514755450217174
0,1,0,0,0,0,1,1,1,1,0,1,0.663355191774477,1,0,2,1,0,1,0,0,1,2,1,1,0.566825272186978,0.735138200989491
0,1,0,0,0,0,1,1,1,1,0,0,0.483237364944071,0,0,1,1,0,0,0,0,1,1,1,1,0.493079048126797,0.483717757609171
0,1,0,0,0,0,1,1,1,0,1,1,0.513499083488481,0,0,1,1,0,0,0,0,1,1,1,1,0.529667602883358,0.506371430835875
0,1,0,0,0,0,1,1,1,0,1,0,0.321324345784937,0,1,1,2,0,0,0,1,1,1,1,2,0.413661048439071,0.25644315390813
0,1,0,0,0,0,1,1,1,0,0,1,0.496315977450693,0,0,1,1,0,0,0,0,1,1,1,1,0.487940166047746,0.495167765972592
0,1,0,0,0,0,1,1,1,0,0,0,0.507494837716222,0,0,1,1,0,0,0,0,1,1,1,1,0.500796431745976,0.495168704810763
0,1,0,0,0,0,1,1,0,1,1,1,0.498904722380452,0,0,1,1,0,0,0,0,1,1,1,1,0.512692588939679,0.492745536093551
0,1,0,0,0,0,1,1,0,1,1,0,0.492617197751999,0,0,1,1,0,0,0,0,1,1,1,1,0.492472449538862,0.472691850066606
0,1,0,0,0,0,1,1,0,1,0,1,0.878358350171619,6,0,7,1,3,3,0,0,4,4,1,1,0.876371106817926,0.85768150953959
0,1,0,0,0,0,1,1,0,1,0,0,0.666194252599002,1,0,2,1,1,0,0,0,2,1,1,1,0.712701252800257,0.581790832702727
0,1,0,0,0,0,1,1,0,0,1,1,0.506274155951571,0,0,1,1,0,0,0,0,1,1,1,1,0.527272494861134,0.520248579273367
0,1,0,0,0,0,1,1,0,0,1,0,0.509839883863693,0,0,1,1,0,0,0,0,1,1,1,1,0.529768760560284,0.518344170553971
0,1,0,0,0,0,1,1,0,0,0,1,0.839767260572592,4,0,5,1,3,1,0,0,4,2,1,1,0.864821938411806,0.774065085412034
0,1,0,0,0,0,1,1,0,0,0,0,0.744212203745194,2,0,3,1,1,1,0,0,2,2,1,1,0.727378799286878,0.746844785338633
0,1,0,0,0,0,1,0,1,1,1,1,0.513476687323768,0,0,1,1,0,0,0,0,1,1,1,1,0.500842838831064,0.522939169688537
0,1,0,0,0,0,1,0,1,1,1,0,0.51402497031237,0,0,1,1,0,0,0,0,1,1,1,1,0.523688178955093,0.523001277503089
0,1,0,0,0,0,1,0,1,1,0,1,0.513698938964866,0,0,1,1,0,0,0,0,1,1,1,1,0.51374435677955,0.51677119774938
0,1,0,0,0,0,1,0,1,1,0,0,0.501638452614658,0,0,1,1,0,0,0,0,1,1,1,1,0.491676930631761,0.516714558531685
0,1,0,0,0,0,1,0,1,0,1,1,0.501961734885816,0,0,1,1,0,0,0,0,1,1,1,1,0.493912943222542,0.51385853332124
0,1,0,0,0,0,1,0,1,0,1,0,0.489815516339149,0,0,1,1,0,0,0,0,1,1,1,1,0.494696676461581,0.471275024039715
0,1,0,0,0,0,1,0,1,0,0,1,0.493500052640447,0,0,1,1,0,0,0,0,1,1,1,1,0.505015131591895,0.520900221023441
0,1,0,0,0,0,1,0,1,0,0,0,0.495211418664781,0,0,1,1,0,0,0,0,1,1,1,1,0.498232087997698,0.489351934929798
0,1,0,0,0,0,1,0,0,1,1,1,0.496010522014229,0,0,1,1,0,0,0,0,1,1,1,1,0.488460578438654,0.486324508234925
0,1,0,0,0,0,1,0,0,1,1,0,0.502867339906516,0,0,1,1,0,0,0,0,1,1,1,1,0.466732354302586,0.494411877992204
0,1,0,0,0,0,1,0,0,1,0,1,0.488291785815032,0,0,1,1,0,0,0,0,1,1,1,1,0.49190435085584,0.492668090770521
0,1,0,0,0,0,1,0,0,1,0,0,0.480720542353578,0,0,1,1,0,0,0,0,1,1,1,1,0.478056909747208,0.483011861617328
0,1,0,0,0,0,1,0,0,0,1,1,0.494804806381697,0,0,1,1,0,0,0,0,1,1,1,1,0.513927320274429,0.466219916614305
0,1,0,0,0,0,1,0,0,0,1,0,0.665427884206885,1,0,2,1,0,1,0,0,1,2,1,1,0.54997110307777,0.718151502638129
0,1,0,0,0,0,1,0,0,0,0,1,0.489289644470904,0,0,1,1,0,0,0,0,1,1,1,1,0.489224098386438,0.487335211179833
0,1,0,0,0,0,1,0,0,0,0,0,0.504980196664808,0,0,1,1,0,0,0,0,1,1,1,1,0.517305983747689,0.527811750744506
0,1,0,0,0,0,0,1,1,1,1,1,0.508027910428587,0,0,1,1,0,0,0,0,1,1,1,1,0.497883547411514,0.523444092095224
0,1,0,0,0,0,0,1,1,1,1,0,0.50157480246597,0,0,1,1,0,0,0,0,1,1,1,1,0.505838940919182,0.525954305802589
0,1,0,0,0,0,0,1,1,1,0,1,0.511210234746803,0,0,1,1,0,0,0,0,1,1,1,1,0.503192295422799,0.511781019846511
0,1,0,0,0,0,0,1,1,1,0,0,0.503211751863826,0,0,1,1,0,0,0,0,1,1,1,1,0.5107142312008,0.500631960882539
0,1,0,0,0,0,0,1,1,0,1,1,0.505613378867973,0,0,1,1,0,0,0,0,1,1,1,1,0.495287050141059,0.508420882454974
0,1,0,0,0,0,0,1,1,0,1,0,0.506004437730182,0,0,1,1,0,0,0,0,1,1,1,1,0.501834550063808,0.523589298189478
0,1,0,0,0,0,0,1,1,0,0,1,0.665069790637382,1,0,2,1,0,1,0,0,1,2,1,1,0.560094741266667,0.724008707048155
0,1,0,0,0,0,0,1,1,0,0,0,0.505394997611409,0,0,1,1,0,0,0,0,1,1,1,1,0.513312560864754,0.50481061033165
0,1,0,0,0,0,0,1,0,1,1,1,0.513636335251853,0,0,1,1,0,0,0,0,1,1,1,1,0.505757444312163,0.498848963186485
0,1,0,0,0,0,0,1,0,1,1,0,0.500799017279176,0,0,1,1,0,0,0,0,1,1,1,1,0.496726404695541,0.516165128290628
0,1,0,0,0,0,0,1,0,1,0,1,0.493100138008362,0,0,1,1,0,0,0,0,1,1,1,1,0.501385785449231,0.50493102771363
0,1,0,0,0,0,0,1,0,1,0,0,0.512919211596716,0,0,1,1,0,0,0,0,1,1,1,1,0.522397095076528,0.500820944934
0,1,0,0,0,0,0,1,0,0,1,1,0.680139574991255,1,0,2,1,1,0,0,0,2,1,1,1,0.740497615534328,0.578268530903951
0,1,0,0,0,0,0,1,0,0,1,0,0.251562636483506,0,2,1,3,0,0,0,2,1,1,1,3,0.400711338457712,0.183601495812953
0,1,0,0,0,0,0,1,0,0,0,1,0.497563510889243,2,2,3,3,2,0,1,1,3,1,2,2,0.598687493367712,0.320185638296424
0,1,0,0,0,0,0,1,0,0,0,0,0.672879234295335,1,0,2,1,0,1,0,0,1,2,1,1,0.580425798532597,0.736384170113017
0,1,0,0,0,0,0,0,1,1,1,1,0.490199187718565,0,0,1,1,0,0,0,0,1,1,1,1,0.494047302825172,0.503212129958392
0,1,0,0,0,0,0,0,1,1,1,0,0.495405543467961,0,0,1,1,0,0,0,0,1,1,1,1,0.50787171454673,0.475740295273745
0,1,0,0,0,0,0,0,1,1,0,1,0.519964911857387,0,0,1,1,0,0,0,0,1,1,1,1,0.502602522845823,0.519961136555613
0,1,0,0,0,0,0,0,1,1,0,0,0.491437129452592,0,0,1,1,0,0,0,0,1,1,1,1,0.49201456315731,0.49064472804132
0,1,0,0,0,0,0,0,1,0,1,1,0.660717388517771,1,0,2,1,1,0,0,0,2,1,1,1,0.720366580207836,0.550683457349636
0,1,0,0,0,0,0,0,1,0,1,0,0.501560595457442,0,0,1,1,0,0,0,0,1,1,1,1,0.491090045366096,0.502453030771964
0,1,0,0,0,0,0,0,1,0,0,1,0.500801289649215,0,0,1,1,0,0,0,0,1,1,1,1,0.500476808748876,0.510107507585237
0,1,0,0,0,0,0,0,1,0,0,0,0.498830092862481,0,0,1,1,0,0,0,0,1,1,1,1,0.499097550521934,0.490643559681642
0,1,0,0,0,0,0,0,0,1,1,1,0.500749057765352,0,0,1,1,0,0,0,0,1,1,1,1,0.519503932542929,0.510767223429197
0,1,0,0,0,0,0,0,0,1,1,0,0.487145725938724,0,0,1,1,0,0,0,0,1,1,1,1,0.495153730884231,0.497833834133294
0,1,0,0,0,0,0,0,0,1,0,1,0.503622109952616,0,0,1,1,0,0,0,0,1,1,1,1,0.510247784676722,0.495926922839703
0,1,0,0,0,0,0,0,0,1,0,0,0.508295367109356,0,0,1,1,0,0,0,0,1,1,1,1,0.503606829541572,0.494508741407454
0,1,0,0,0,0,0,0,0,0,1,1,0.344071310342827,0,1,1,2,0,0,0,1,1,1,1,2,0.42991965404603,0.284242150597405
0,1,0,0,0,0,0,0,0,0,1,0,0.339443726500642,0,1,1,2,0,0,1,0,1,1,2,1,0.279295019338204,0.451108745792527
0,1,0,0,0,0,0,0,0,0,0,1,0.326605124192329,0,1,1,2,0,0,0,1,1,1,1,2,0.420558587476923,0.269240525757326
0,1,0,0,0,0,0,0,0,0,0,0,0.502324098044308,0,0,1,1,0,0,0,0,1,1,1,1,0.504640412847169,0.474370849613433
0,0,1,1,1,1,1,1,1,1,1,1,0.502712847345043,0,0,1,1,0,0,0,0,1,1,1,1,0.498864438351235,0.499947226643533
0,0,1,1,1,1,1,1,1,1,1,0,0.494414356995374,0,0,1,1,0,0,0,0,1,1,1,1,0.479298813643455,0.488598348133011
0,0,1,1,1,1,1,1,1,1,0,1,0.508557153890142,0,0,1,1,0,0,0,0,1,1,1,1,0.510275907069882,0.508922612517957
0,0,1,1,1,1,1,1,1,1,0,0,0.505582757296972,0,0,1,1,0,0,0,0,1,1,1,1,0.504743366615431,0.507814353315648
0,0,1,1,1,1,1,1,1,0,1,1,0.482096450451994,0,0,1,1,0,0,0,0,1,1,1,1,0.477903485080587,0.481755822481813
0,0,1,1,1,1,1,1,1,0,1,0,0.498387570722029,0,0,1,1,0,0,0,0,1,1,1,1,0.495933373912684,0.491020911143415
0,0,1,1,1,1,1,1,1,0,0,1,0.48257247310481,0,0,1,1,0,0,0,0,1,1,1,1,0.479381382266589,0.484939844891054
0,0,1,1,1,1,1,1,1,0,0,0,0.50599208195298,0,0,1,1,0,0,0,0,1,1,1,1,0.500274559757073,0.498864725952743
0,0,1,1,1,1,1,1,0,1,1,1,0.504531050684396,0,0,1,1,0,0,0,0,1,1,1,1,0.510773658376705,0.506843183032342
0,0,1,1,1,1,1,1,0,1,1,0,0.489038130646339,0,0,1,1,0,0,0,0,1,1,1,1,0.487341180359067,0.491325626434873
0,0,1,1,1,1,1,1,0,1,0,1,0.500574007348856,0,0,1,1,0,0,0,0,1,1,1,1,0.493976671663454,0.503930033110274
0,0,1,1,1,1,1,1,0,1,0,0,0.493641452136217,0,0,1,1,0,0,0,0,1,1,1,1,0.485933213720129,0.506220599154823
0,0,1,1,1,1,1,1,0,0,1,1,0.497098285952583,0,0,1,1,0,0,0,0,1,1,1,1,0.489157023453724,0.493659726162256
0,0,1,1,1,1,1,1,0,0,1,0,0.483238569653593,0,0,1,1,0,0,0,0,1,1,1,1,0.479592175977985,0.480370400087908
0,0,1,1,1,1,1,1,0,0,0,1,0.497238086479483,0,0,1,1,0,0,0,0,1,1,1,1,0.487099376954231,0.473206259781371
0,0,1,1,1,1,1,1,0,0,0,0,0.50211955801025,0,0,1,1,0,0,0,0,1,1,1,1,0.506755922527431,0.511394479307876
0,0,1,1,1,1,1,0,1,1,1,1,0.502315422317712,0,0,1,1,0,0,0,0,1,1,1,1,0.501152191033364,0.521215464904735
0,0,1,1,1,1,1,0,1,1,1,0,0.502919510343345,0,0,1,1,0,0,0,0,1,1,1,1,0.505379976492867,0.506997478164806
0,0,1,1,1,1,1,0,1,1,0,1,0.511275783146266,0,0,1,1,0,0,0,0,1,1,1,1,0.501907981886374,0.482703164316213
0,0,1,1,1,1,1,0,1,1,0,0,0.491726158531615,0,0,1,1,0,0,0,0,1,1,1,1,0.498894000450013,0.499057003361201
0,0,1,1,1,1,1,0,1,0,1,1,0.506629611654673,0,0,1,1,0,0,0,0,1,1,1,1,0.517741700774363,0.507535495621302
0,0,1,1,1,1,1,0,1,0,1,0,0.501539917650865,0,0,1,1,0,0,0,0,1,1,1,1,0.489275385721296,0.524991063367172
0,0,1,1,1,1,1,0,1,0,0,1,0.508984594778391,0,0,1,1,0,0,0,0,1,1,1,1,0.519808784816719,0.503045561690747
0,0,1,1,1,1,1,0,1,0,0,0,0.519995768744964,0,0,1,1,0,0,0,0,1,1,1,1,0.54146246833995,0.503910267478721
0,0,1,1,1,1,1,0,0,1,1,1,0.497821365743875,0,0,1,1,0,0,0,0,1,1,1,1,0.513768808959851,0.502831146168175
0,0,1,1,1,1,1,0,0,1,1,0,0.489596193435369,0,0,1,1,0,0,0,0,1,1,1,1,0.488754804201038,0.496713663444965
0,0,1,1,1,1,1,0,0,1,0,1,0.499821003303863,0,0,1,1,0,0,0,0,1,1,1,1,0.494953373209348,0.49994162797786
0,0,1,1,1,1,1,0,0,1,0,0,0.51317627268983,0,0,1,1,0,0,0,0,1,1,1,1,0.505021602875778,0.509560061973583
0,0,1,1,1,1,1,0,0,0,1,1,0.519908810885623,0,0,1,1,0,0,0,0,1,1,1,1,0.52289203476133,0.506379690607219
0,0,1,1,1,1,1,0,0,0,1,0,0.479878695573658,0,0,1,1,0,0,0,0,1,1,1,1,0.478949107384727,0.477985344000054
0,0,1,1,1,1,1,0,0,0,0,1,0.49800091523095,0,0,1,1,0,0,0,0,1,1,1,1,0.482980339738082,0.519572781243404
0,0,1,1,1,1,1,0,0,0,0,0,0.504923895357409,0,0,1,1,0,0,0,0,1,1,1,1,0.499506538847634,0.520484499701432
0,0,1,1,1,1,0,1,1,1,1,1,0.501135357264662,0,0,1,1,0,0,0,0,1,1,1,1,0.499321598464564,0.504882283865019
0,0,1,1,1,1,0,1,1,1,1,0,0.482796916716732,0,0,1,1,0,0,0,0,1,1,1,1,0.499898528720166,0.472347991383044
0,0,1,1,1,1,0,1,1,1,0,1,0.504241020807531,0,0,1,1,0,0,0,0,1,1,1,1,0.517740601484852,0.517727253339588
0,0,1,1,1,1,0,1,1,1,0,0,0.516949422488455,0,0,1,1,0,0,0,0,1,1,1,1,0.503794413985961,0.524639593800386
0,0,1,1,1,1,0,1,1,0,1,1,0.499334887535311,0,0,1,1,0,0,0,0,1,1,1,1,0.494727900975211,0.487776715567161
0,0,1,1,1,1,0,1,1,0,1,0,0.495900739560137,0,0,1,1,0,0,0,0,1,1,1,1,0.500276216059725,0.498823629794795
0,0,1,1,1,1,0,1,1,0,0,1,0.501218002110021,0,0,1,1,0,0,0,0,1,1,1,1,0.502933620052802,0.501396159556421
0,0,1,1,1,1,0,1,1,0,0,0,0.498011422117008,0,0,1,1,0,0,0,0,1,1,1,1,0.520553448666599,0.500214888201185
0,0,1,1,1,1,0,1,0,1,1,1,0.507497500320198,0,0,1,1,0,0,0,0,1,1,1,1,0.487364301897996,0.499051802779312
0,0,1,1,1,1,0,1,0,1,1,0,0.497955389310373,0,0,1,1,0,0,0,0,1,1,1,1,0.498840599596449,0.488500988689908
0,0,1,1,1,1,0,1,0,1,0,1,0.48870247678482,0,0,1,1,0,0,0,0,1,1,1,1,0.498572639036612,0.47017006633768
0,0,1,1,1,1,0,1,0,1,0,0,0.495999882561853,0,0,1,1,0,0,0,0,1,1,1,1,0.469213714111315,0.511206219118244
0,0,1,1,1,1,0,1,0,0,1,1,0.502223536518635,0,0,1,1,0,0,0,0,1,1,1,1,0.498829955519821,0.518901246638607
0,0,1,1,1,1,0,1,0,0,1,0,0.48589847085881,0,0,1,1,0,0,0,0,1,1,1,1,0.487930051093324,0.494114294334505
0,0,1,1,1,1,0,1,0,0,0,1,0.487954679741524,0,0,1,1,0,0,0,0,1,1,1,1,0.464700731969123,0.510039459442185
0,0,1,1,1,1,0,1,0,0,0,0,0.493526747454656,0,0,1,1,0,0,0,0,1,1,1,1,0.505872702347189,0.486066714253344
0,0,1,1,1,1,0,0,1,1,1,1,0.522260126741836,0,0,1,1,0,0,0,0,1,1,1,1,0.529868644569173,0.527448180442925
0,0,1,1,1,1,0,0,1,1,1,0,0.509644338586601,0,0,1,1,0,0,0,0,1,1,1,1,0.505485727454632,0.525872605181467
0,0,1,1,1,1,0,0,1,1,0,1,0.517280500791967,0,0,1,1,0,0,0,0,1,1,1,1,0.539115051597586,0.533257513883621
0,0,1,1,1,1,0,0,1,1,0,0,0.491090375857428,0,0,1,1,0,0,0,0,1,1,1,1,0.481878964077252,0.49784012398922
0,0,1,1,1,1,0,0,1,0,1,1,0.502289531760616,0,0,1,1,0,0,0,0,1,1,1,1,0.521831053350542,0.531357624923236
0,0,1,1,1,1,0,0,1,0,1,0,0.527331447795499,0,0,1,1,0,0,0,0,1,1,1,1,0.535934655873892,0.544913105441438
0,0,1,1,1,1,0,0,1,0,0,1,0.505388708885759,0,0,1,1,0,0,0,0,1,1,1,1,0.507690814196046,0.509849083446853
0,0,1,1,1,1,0,0,1,0,0,0,0.50895922788023,0,0,1,1,0,0,0,0,1,1,1,1,0.503667469293967,0.517315807753264
0,0,1,1,1,1,0,0,0,1,1,1,0.492300891120452,0,0,1,1,0,0,0,0,1,1,1,1,0.472692335105648,0.5114232446623
0,0,1,1,1,1,0,0,0,1,1,0,0.503549352775328,0,0,1,1,0,0,0,0,1,1,1,1,0.475838659729344,0.511740734262642
0,0,1,1,1,1,0,0,0,1,0,1,0.498543663006509,0,0,1,1,0,0,0,0,1,1,1,1,0.489362386250405,0.493683646332749
0,0,1,1,1,1,0,0,0,1,0,0,0.511721954530571,0,0,1,1,0,0,0,0,1,1,1,1,0.483512840328097,0.504480281701243
0,0,1,1,1,1,0,0,0,0,1,1,0.495035322488053,0,0,1,1,0,0,0,0,1,1,1,1,0.497899623896944,0.482966811632951
0,0,1,1,1,1,0,0,0,0,1,0,0.518775597598404,0,0,1,1,0,0,0,0,1,1,1,1,0.535421765359448,0.520495782069248
0,0,1,1,1,1,0,0,0,0,0,1,0.506452463961439,0,0,1,1,0,0,0,0,1,1,1,1,0.500844446317059,0.48787208546672
0,0,1,1,1,1,0,0,0,0,0,0,0.498860746055143,0,0,1,1,0,0,0,0,1,1,1,1,0.513654939644506,0.50591691118948
0,0,1,1,1,0,1,1,1,1,1,1,0.497881146891275,0,0,1,1,0,0,0,0,1,1,1,1,0.494131203512968,0.499186738086807
0,0,1,1,1,0,1,1,1,1,1,0,0.497024382644566,0,0,1,1,0,0,0,0,1,1,1,1,0.49224930232173,0.483106797703829
0,0,1,1,1,0,1,1,1,1,0,1,0.504473313138587,0,0,1,1,0,0,0,0,1,1,1,1,0.512152248094977,0.495687639174229
0,0,1,1,1,0,1,1,1,1,0,0,0.495352740017464,0,0,1,1,0,0,0,0,1,1,1,1,0.496147971546067,0.504970637652132
0,0,1,1,1,0,1,1,1,0,1,1,0.500181369109312,0,0,1,1,0,0,0,0,1,1,1,1,0.503126596388006,0.497685614629461
0,0,1,1,1,0,1,1,1,0,1,0,0.499691635843134,0,0,1,1,0,0,0,0,1,1,1,1,0.492003062388948,0.504881167665398
0,0,1,1,1,0,1,1,1,0,0,1,0.502301611468894,0,0,1,1,0,0,0,0,1,1,1,1,0.495715126242719,0.513459010340332
0,0,1,1,1,0,1,1,1,0,0,0,0.494155992124928,0,0,1,1,0,0,0,0,1,1,1,1,0.490773465981759,0.488544151659242
0,0,1,1,1,0,1,1,0,1,1,1,0.501489528843202,0,0,1,1,0,0,0,0,1,1,1,1,0.526895872058205,0.514357608437197
0,0,1,1,1,0,1,1,0,1,1,0,0.504394369011745,0,0,1,1,0,0,0,0,1,1,1,1,0.518989291003362,0.493930628656666
0,0,1,1,1,0,1,1,0,1,0,1,0.51273992821807,0,0,1,1,0,0,0,0,1,1,1,1,0.496052633085037,0.506747826346911
0,0,1,1,1,0,1,1,0,1,0,0,0.494556565925712,0,0,1,1,0,0,0,0,1,1,1,1,0.498270599172049,0.511129824488332
0,0,1,1,1,0,1,1,0,0,1,1,0.501363709502853,0,0,1,1,0,0,0,0,1,1,1,1,0.494378147078642,0.514303352052644
0,0,1,1,1,0,1,1,0,0,1,0,0.488286560892127,0,0,1,1,0,0,0,0,1,1,1,1,0.476496339766751,0.469789809108101
0,0,1,1,1,0,1,1,0,0,0,1,0.503691926088417,0,0,1,1,0,0,0,0,1,1,1,1,0.483648565884867,0.492598111580557
0,0,1,1,1,0,1,1,0,0,0,0,0.485275637665531,0,0,1,1,0,0,0,0,1,1,1,1,0.485800745999228,0.48529069903609
0,0,1,1,1,0,1,0,1,1,1,1,0.501780301338062,0,0,1,1,0,0,0,0,1,1,1,1,0.510088461257649,0.504487451316107
0,0,1,1,1,0,1,0,1,1,1,0,0.502623821715824,0,0,1,1,0,0,0,0,1,1,1,1,0.508550167974221,0.498741351199299
0,0,1,1,1,0,1,0,1,1,0,1,0.508491746125277,0,0,1,1,0,0,0,0,1,1,1,1,0.514741330522058,0.52434809187584
0,0,1,1,1,0,1,0,1,1,0,0,0.497905076382216,0,0,1,1,0,0,0,0,1,1,1,1,0.509224531568896,0.49568860742231
0,0,1,1,1,0,1,0,1,0,1,1,0.507280282924883,0,0,1,1,0,0,0,0,1,1,1,1,0.494860676300462,0.520407440618832
0,0,1,1,1,0,1,0,1,0,1,0,0.502866525279358,0,0,1,1,0,0,0,0,1,1,1,1,0.507665764363533,0.493075997916021
0,0,1,1,1,0,1,0,1,0,0,1,0.499720858325716,0,0,1,1,0,0,0,0,1,1,1,1,0.494739635282031,0.518420295265761
0,0,1,1,1,0,1,0,1,0,0,0,0.506601245896192,0,0,1,1,0,0,0,0,1,1,1,1,0.483200488697557,0.489432885380641
0,0,1,1,1,0,1,0,0,1,1,1,0.499928392044036,0,0,1,1,0,0,0,0,1,1,1,1,0.483099644995118,0.515741131635187
0,0,1,1,1,0,1,0,0,1,1,0,0.486548605727963,0,0,1,1,0,0,0,0,1,1,1,1,0.494996903778228,0.487389174374065
0,0,1,1,1,0,1,0,0,1,0,1,0.52594693385018,0,0,1,1,0,0,0,0,1,1,1,1,0.520175698889216,0.536012242710772
0,0,1,1,1,0,1,0,0,1,0,0,0.503285556986695,0,0,1,1,0,0,0,0,1,1,1,1,0.499389236461456,0.500841895254862
0,0,1,1,1,0,1,0,0,0,1,1,0.504369910369394,0,0,1,1,0,0,0,0,1,1,1,1,0.492821998156949,0.511957296464621
0,0,1,1,1,0,1,0,0,0,1,0,0.492003721517278,0,0,1,1,0,0,0,0,1,1,1,1,0.498642870979254,0.496896015079547
0,0,1,1,1,0,1,0,0,0,0,1,0.517025935580488,0,0,1,1,0,0,0,0,1,1,1,1,0.50473912040095,0.524304185024951
0,0,1,1,1,0,1,0,0,0,0,0,0.501305090483977,0,0,1,1,0,0,0,0,1,1,1,1,0.499359614138152,0.522069958449795
0,0,1,1,1,0,0,1,1,1,1,1,0.504250954621006,0,0,1,1,0,0,0,0,1,1,1,1,0.512557466993466,0.491048156998524
0,0,1,1,1,0,0,1,1,1,1,0,0.501148910483345,0,0,1,1,0,0,0,0,1,1,1,1,0.509421456400981,0.511439985901728
0,0,1,1,1,0,0,1,1,1,0,1,0.506559268496465,0,0,1,1,0,0,0,0,1,1,1,1,0.491511793561514,0.498868783417735
0,0,1,1,1,0,0,1,1,1,0,0,0.49586344062374,0,0,1,1,0,0,0,0,1,1,1,1,0.490028868615329,0.502729397217533
0,0,1,1,1,0,0,1,1,0,1,1,0.486450293217786,0,0,1,1,0,0,0,0,1,1,1,1,0.469806866182864,0.493400219152804
0,0,1,1,1,0,0,1,1,0,1,0,0.499751536841271,0,0,1,1,0,0,0,0,1,1,1,1,0.48897765272252,0.507279494934696
0,0,1,1,1,0,0,1,1,0,0,1,0.506568149803206,0,0,1,1,0,0,0,0,1,1,1,1,0.520107797114642,0.519522801610162
0,0,1,1,1,0,0,1,1,0,0,0,0.49149666449707,0,0,1,1,0,0,0,0,1,1,1,1,0.477287020840457,0.497069300903449
0,0,1,1,1,0,0,1,0,1,1,1,0.509265839983942,0,0,1,1,0,0,0,0,1,1,1,1,0.490981175853649,0.524788415968537
0,0,1,1,1,0,0,1,0,1,1,0,0.505537030962296,0,0,1,1,0,0,0,0,1,1,1,1,0.511276678270374,0.49528990616255
